containerid,coke_ind,coke_kilo
gcn79175790,0,0
gcn79175806,0,0
gcn79175815,0,0
gcn79175823,0,0
gcn79175826,0,0
gcn79175838,0,0
gcn79175845,0,0
gcn79175846,0,0
gcn79175849,0,0
gcn79175851,0,0
gcn79175854,0,0
gcn79175855,0,0
gcn79175857,0,0
gcn79175859,0,0
gcn79175867,0,0
gcn79175874,0,0
gcn79175878,0,0
gcn79175882,0,0
gcn79175884,0,0
gcn79175904,0,0
gcn79175915,0,0
gcn79175916,0,0
gcn79175921,0,0
gcn79175933,0,0
gcn79175944,0,0
gcn79175945,0,0
gcn79175952,0,0
gcn79175953,0,0
gcn79175954,0,0
gcn79175963,0,0
gcn79175964,0,0
gcn79175990,0,0
gcn79175991,0,0
gcn79176003,0,0
gcn79176005,0,0
gcn79176022,0,0
gcn79176025,0,0
gcn79176027,0,0
gcn79176035,0,0
gcn79176038,0,0
gcn79176041,0,0
gcn79176053,0,0
gcn79176060,0,0
gcn79176064,0,0
gcn79176066,0,0
gcn79176092,0,0
gcn79176093,0,0
gcn79176099,0,0
gcn79176100,0,0
gcn79176110,0,0
gcn79176116,0,0
gcn79176124,0,0
gcn79176129,0,0
gcn79176131,0,0
gcn79176133,0,0
gcn79176136,0,0
gcn79176141,0,0
gcn79176143,0,0
gcn79176149,0,0
gcn79176153,0,0
gcn79176160,0,0
gcn79176164,0,0
gcn79176173,0,0
gcn79176178,0,0
gcn79176187,0,0
gcn79176194,0,0
gcn79176218,0,0
gcn79176220,0,0
gcn79176234,0,0
gcn79176236,0,0
gcn79176237,0,0
gcn79176251,0,0
gcn79176252,0,0
gcn79176266,0,0
gcn79176270,0,0
gcn79176290,0,0
gcn79176292,0,0
gcn79176293,0,0
gcn79176298,0,0
gcn79176299,0,0
gcn79176305,0,0
gcn79176327,0,0
gcn79176337,0,0
gcn79176340,0,0
gcn79176341,0,0
gcn79176342,0,0
gcn79176344,0,0
gcn79176351,0,0
gcn79176353,0,0
gcn79176359,0,0
gcn79176364,0,0
gcn79176371,0,0
gcn79176381,0,0
gcn79176389,0,0
gcn79176392,0,0
gcn79176397,0,0
gcn79176402,0,0
gcn79176405,0,0
gcn79176418,0,0
gcn79176419,0,0
gcn79176422,0,0
gcn79176432,0,0
gcn79176433,0,0
gcn79176435,0,0
gcn79176457,0,0
gcn79176467,0,0
gcn79176468,0,0
gcn79176475,0,0
gcn79176487,0,0
gcn79176514,0,0
gcn79176519,0,0
gcn79176522,0,0
gcn79176523,0,0
gcn79176527,0,0
gcn79176530,0,0
gcn79176532,0,0
gcn79176544,0,0
gcn79176549,0,0
gcn79176563,0,0
gcn79176577,0,0
gcn79176580,0,0
gcn79176598,0,0
gcn79176607,0,0
gcn79176610,0,0
gcn79176611,0,0
gcn79176612,0,0
gcn79176615,0,0
gcn79176616,0,0
gcn79176627,0,0
gcn79176635,0,0
gcn79176653,0,0
gcn79176674,0,0
gcn79176687,0,0
gcn79176693,0,0
gcn79176695,0,0
gcn79176703,0,0
gcn79176706,0,0
gcn79176711,0,0
gcn79176719,0,0
gcn79176726,0,0
gcn79176728,0,0
gcn79176748,0,0
gcn79176749,0,0
gcn79176753,0,0
gcn79176754,0,0
gcn79176765,0,0
gcn79176768,0,0
gcn79176779,0,0
gcn79176780,0,0
gcn79176783,0,0
gcn79176785,0,0
gcn79176789,0,0
gcn79176794,0,0
gcn79176801,0,0
gcn79176807,0,0
gcn79176808,0,0
gcn79176810,0,0
gcn79176811,0,0
gcn79176816,0,0
gcn79176819,0,0
gcn79176831,0,0
gcn79176833,0,0
gcn79176836,0,0
gcn79176840,0,0
gcn79176849,0,0
gcn79176854,0,0
gcn79176855,0,0
gcn79176864,0,0
gcn79176870,0,0
gcn79176876,0,0
gcn79176877,0,0
gcn79176879,0,0
gcn79176882,0,0
gcn79176890,0,0
gcn79176891,0,0
gcn79176903,0,0
gcn79176904,0,0
gcn79176905,0,0
gcn79176911,0,0
gcn79176913,0,0
gcn79176944,0,0
gcn79176945,0,0
gcn79176948,0,0
gcn79176952,0,0
gcn79176955,0,0
gcn79176956,0,0
gcn79176962,0,0
gcn79176974,0,0
gcn79176975,0,0
gcn79176978,0,0
gcn79176986,0,0
gcn79176988,0,0
gcn79176998,0,0
gcn79177003,0,0
gcn79177004,0,0
gcn79177009,0,0
gcn79177032,0,0
gcn79177035,0,0
gcn79177043,0,0
gcn79177045,0,0
gcn79177046,0,0
gcn79177054,0,0
gcn79177056,0,0
gcn79177060,0,0
gcn79177082,0,0
gcn79177100,0,0
gcn79177102,0,0
gcn79177107,0,0
gcn79177108,0,0
gcn79177110,0,0
gcn79177116,0,0
gcn79177123,0,0
gcn79177131,0,0
gcn79177132,0,0
gcn79177137,0,0
gcn79177155,0,0
gcn79177159,0,0
gcn79177166,0,0
gcn79177167,0,0
gcn79177169,0,0
gcn79177179,0,0
gcn79177186,0,0
gcn79177194,0,0
gcn79177195,0,0
gcn79177200,0,0
gcn79177215,0,0
gcn79177231,0,0
gcn79177238,0,0
gcn79177239,0,0
gcn79177250,0,0
gcn79177252,0,0
gcn79177254,0,0
gcn79177258,0,0
gcn79177267,0,0
gcn79177272,0,0
gcn79177273,0,0
gcn79177283,0,0
gcn79177284,0,0
gcn79177290,0,0
gcn79177291,0,0
gcn79177293,0,0
gcn79177297,0,0
gcn79177299,0,0
gcn79177302,0,0
gcn79177309,0,0
gcn79177313,0,0
gcn79177317,0,0
gcn79177318,0,0
gcn79177334,0,0
gcn79177338,0,0
gcn79177339,0,0
gcn79177347,0,0
gcn79177348,0,0
gcn79177350,0,0
gcn79177354,0,0
gcn79177369,0,0
gcn79177370,0,0
gcn79177373,0,0
gcn79177381,0,0
gcn79177384,0,0
gcn79177390,0,0
gcn79177400,0,0
gcn79177404,0,0
gcn79177405,0,0
gcn79177407,0,0
gcn79177415,0,0
gcn79177420,0,0
gcn79177421,0,0
gcn79177433,0,0
gcn79177434,0,0
gcn79177435,0,0
gcn79177437,0,0
gcn79177444,0,0
gcn79177456,0,0
gcn79177457,0,0
gcn79177471,0,0
gcn79177473,0,0
gcn79177488,0,0
gcn79177492,0,0
gcn79177497,0,0
gcn79177503,0,0
gcn79177505,0,0
gcn79177509,0,0
gcn79177513,0,0
gcn79177519,0,0
gcn79177521,0,0
gcn79177523,0,0
gcn79177525,0,0
gcn79177528,0,0
gcn79177541,0,0
gcn79177577,0,0
gcn79177579,0,0
gcn79177585,0,0
gcn79177589,0,0
gcn79177595,0,0
gcn79177602,0,0
gcn79177604,0,0
gcn79177612,0,0
gcn79177615,0,0
gcn79177616,0,0
gcn79177617,0,0
gcn79177625,0,0
gcn79177627,0,0
gcn79177630,0,0
gcn79177638,0,0
gcn79177644,0,0
gcn79177649,0,0
gcn79177650,0,0
gcn79177672,0,0
gcn79177676,0,0
gcn79177680,0,0
gcn79177690,0,0
gcn79177699,0,0
gcn79177707,0,0
gcn79177711,0,0
gcn79177740,0,0
gcn79177747,0,0
gcn79177759,0,0
gcn79177761,0,0
gcn79177766,0,0
gcn79177767,0,0
gcn79177768,0,0
gcn79177770,0,0
gcn79177774,0,0
gcn79177804,0,0
gcn79177814,0,0
gcn79177818,0,0
gcn79177832,0,0
gcn79177852,0,0
gcn79177856,0,0
gcn79177862,0,0
gcn79177863,0,0
gcn79177865,0,0
gcn79177870,0,0
gcn79177879,0,0
gcn79177919,0,0
gcn79177923,0,0
gcn79177927,0,0
gcn79177931,0,0
gcn79177940,0,0
gcn79177953,0,0
gcn79177958,0,0
gcn79177961,0,0
gcn79177971,0,0
gcn79177979,0,0
gcn79177981,0,0
gcn79177983,0,0
gcn79177993,0,0
gcn79178002,0,0
gcn79178022,0,0
gcn79178035,0,0
gcn79178054,0,0
gcn79178056,0,0
gcn79178057,0,0
gcn79178074,0,0
gcn79178079,0,0
gcn79178082,0,0
gcn79178106,0,0
gcn79178117,0,0
gcn79178125,0,0
gcn79178129,0,0
gcn79178141,0,0
gcn79178150,0,0
gcn79178151,0,0
gcn79178158,0,0
gcn79178169,0,0
gcn79178177,0,0
gcn79178178,0,0
gcn79178189,0,0
gcn79178217,0,0
gcn79178236,0,0
gcn79178242,0,0
gcn79178254,0,0
gcn79178255,0,0
gcn79178260,0,0
gcn79178264,0,0
gcn79178266,0,0
gcn79178279,0,0
gcn79178281,1,9
gcn79178284,0,0
gcn79178286,0,0
gcn79178292,0,0
gcn79178296,0,0
gcn79178297,0,0
gcn79178303,0,0
gcn79178304,0,0
gcn79178312,0,0
gcn79178314,0,0
gcn79178318,0,0
gcn79178331,0,0
gcn79178342,0,0
gcn79178367,0,0
gcn79178374,1,5
gcn79178375,0,0
gcn79178388,0,0
gcn79178392,0,0
gcn79178396,0,0
gcn79178400,0,0
gcn79178401,0,0
gcn79178403,0,0
gcn79178411,0,0
gcn79178413,0,0
gcn79178428,0,0
gcn79178429,0,0
gcn79178436,0,0
gcn79178441,0,0
gcn79178443,0,0
gcn79178446,0,0
gcn79178451,0,0
gcn79178456,0,0
gcn79178468,0,0
gcn79178482,0,0
gcn79178497,0,0
gcn79178506,0,0
gcn79178511,0,0
gcn79178514,0,0
gcn79178523,0,0
gcn79178524,0,0
gcn79178529,0,0
gcn79178536,0,0
gcn79178546,0,0
gcn79178547,0,0
gcn79178549,0,0
gcn79178554,0,0
gcn79178575,0,0
gcn79178588,0,0
gcn79178597,0,0
gcn79178603,0,0
gcn79178617,0,0
gcn79178629,0,0
gcn79178640,0,0
gcn79178651,0,0
gcn79178653,0,0
gcn79178657,0,0
gcn79178663,1,22
gcn79178668,0,0
gcn79178670,0,0
gcn79178671,0,0
gcn79178674,0,0
gcn79178683,0,0
gcn79178694,0,0
gcn79178699,0,0
gcn79178706,0,0
gcn79178708,0,0
gcn79178716,0,0
gcn79178717,1,7
gcn79178723,0,0
gcn79178727,0,0
gcn79178736,0,0
gcn79178746,0,0
gcn79178748,0,0
gcn79178749,0,0
gcn79178755,0,0
gcn79178775,0,0
gcn79178778,0,0
gcn79178780,0,0
gcn79178783,0,0
gcn79178794,0,0
gcn79178796,0,0
gcn79178800,0,0
gcn79178806,0,0
gcn79178812,0,0
gcn79178816,0,0
gcn79178836,0,0
gcn79178840,0,0
gcn79178841,0,0
gcn79178843,0,0
gcn79178846,0,0
gcn79178847,0,0
gcn79178853,0,0
gcn79178860,0,0
gcn79178865,0,0
gcn79178866,0,0
gcn79178867,0,0
gcn79178871,0,0
gcn79178882,0,0
gcn79178885,0,0
gcn79178887,0,0
gcn79178888,0,0
gcn79178893,0,0
gcn79178896,0,0
gcn79178901,0,0
gcn79178906,0,0
gcn79178907,0,0
gcn79178923,0,0
gcn79178927,0,0
gcn79178928,0,0
gcn79178942,0,0
gcn79178945,0,0
gcn79178948,0,0
gcn79178964,0,0
gcn79178965,0,0
gcn79178967,0,0
gcn79178972,0,0
gcn79178975,0,0
gcn79178977,0,0
gcn79178978,0,0
gcn79178982,0,0
gcn79178986,0,0
gcn79179001,0,0
gcn79179005,0,0
gcn79179014,0,0
gcn79179017,0,0
gcn79179019,0,0
gcn79179024,0,0
gcn79179025,0,0
gcn79179027,0,0
gcn79179030,0,0
gcn79179032,0,0
gcn79179047,0,0
gcn79179048,0,0
gcn79179059,0,0
gcn79179063,0,0
gcn79179067,0,0
gcn79179069,0,0
gcn79179076,0,0
gcn79179085,0,0
gcn79179097,0,0
gcn79179105,0,0
gcn79179109,0,0
gcn79179116,0,0
gcn79179117,0,0
gcn79179121,0,0
gcn79179148,0,0
gcn79179158,0,0
gcn79179161,0,0
gcn79179163,0,0
gcn79179165,0,0
gcn79179171,0,0
gcn79179174,0,0
gcn79179176,0,0
gcn79179186,0,0
gcn79179199,0,0
gcn79179203,0,0
gcn79179207,0,0
gcn79179220,0,0
gcn79179225,0,0
gcn79179238,0,0
gcn79179253,0,0
gcn79179256,0,0
gcn79179259,0,0
gcn79179262,0,0
gcn79179274,0,0
gcn79179287,0,0
gcn79179288,0,0
gcn79179300,0,0
gcn79179302,0,0
gcn79179313,0,0
gcn79179329,0,0
gcn79179336,0,0
gcn79179337,0,0
gcn79179344,0,0
gcn79179351,0,0
gcn79179352,0,0
gcn79179367,0,0
gcn79179378,0,0
gcn79179379,0,0
gcn79179398,0,0
gcn79179401,0,0
gcn79179409,0,0
gcn79179418,0,0
gcn79179429,0,0
gcn79179437,0,0
gcn79179450,0,0
gcn79179454,0,0
gcn79179467,0,0
gcn79179469,0,0
gcn79179474,0,0
gcn79179478,0,0
gcn79179497,0,0
gcn79179498,0,0
gcn79179499,0,0
gcn79179501,0,0
gcn79179516,0,0
gcn79179518,0,0
gcn79179520,0,0
gcn79179525,0,0
gcn79179534,0,0
gcn79179538,0,0
gcn79179546,0,0
gcn79179550,0,0
gcn79179555,0,0
gcn79179563,0,0
gcn79179564,0,0
gcn79179565,0,0
gcn79179579,0,0
gcn79179581,0,0
gcn79179585,0,0
gcn79179588,0,0
gcn79179591,0,0
gcn79179593,0,0
gcn79179597,0,0
gcn79179600,0,0
gcn79179604,0,0
gcn79179609,0,0
gcn79179619,0,0
gcn79179630,0,0
gcn79179631,0,0
gcn79179633,0,0
gcn79179635,0,0
gcn79179640,0,0
gcn79179646,0,0
gcn79179647,0,0
gcn79179649,0,0
gcn79179662,0,0
gcn79179667,0,0
gcn79179673,0,0
gcn79179679,0,0
gcn79179682,0,0
gcn79179687,0,0
gcn79179696,0,0
gcn79179697,0,0
gcn79179703,0,0
gcn79179707,0,0
gcn79179709,0,0
gcn79179724,0,0
gcn79179729,0,0
gcn79179738,0,0
gcn79179755,0,0
gcn79179756,0,0
gcn79179766,0,0
gcn79179772,0,0
gcn79179788,0,0
gcn79179801,0,0
gcn79179805,0,0
gcn79179808,0,0
gcn79179809,0,0
gcn79179830,0,0
gcn79179846,0,0
gcn79179850,0,0
gcn79179854,0,0
gcn79179856,0,0
gcn79179860,0,0
gcn79179875,0,0
gcn79179877,0,0
gcn79179898,0,0
gcn79179903,1,3
gcn79179913,0,0
gcn79179921,0,0
gcn79179922,0,0
gcn79179929,0,0
gcn79179948,0,0
gcn79179953,0,0
gcn79179955,0,0
gcn79179961,0,0
gcn79179966,0,0
gcn79179987,0,0
gcn79180007,0,0
gcn79180011,0,0
gcn79180017,0,0
gcn79180019,0,0
gcn79180021,0,0
gcn79180023,0,0
gcn79180026,0,0
gcn79180027,0,0
gcn79180034,0,0
gcn79180036,0,0
gcn79180040,0,0
gcn79180043,0,0
gcn79180049,0,0
gcn79180054,0,0
gcn79180057,0,0
gcn79180061,0,0
gcn79180063,0,0
gcn79180064,0,0
gcn79180067,0,0
gcn79180078,0,0
gcn79180079,0,0
gcn79180082,0,0
gcn79180086,0,0
gcn79180098,0,0
gcn79180103,0,0
gcn79180113,0,0
gcn79180123,0,0
gcn79180132,0,0
gcn79180136,0,0
gcn79180139,0,0
gcn79180140,0,0
gcn79180154,0,0
gcn79180155,0,0
gcn79180166,0,0
gcn79180170,0,0
gcn79180183,0,0
gcn79180184,0,0
gcn79180190,0,0
gcn79180191,0,0
gcn79180195,0,0
gcn79180197,0,0
gcn79180210,0,0
gcn79180211,0,0
gcn79180222,0,0
gcn79180229,1,3
gcn79180230,0,0
gcn79180233,0,0
gcn79180243,0,0
gcn79180249,0,0
gcn79180256,0,0
gcn79180261,0,0
gcn79180264,0,0
gcn79180276,0,0
gcn79180277,0,0
gcn79180283,0,0
gcn79180284,0,0
gcn79180290,0,0
gcn79180299,0,0
gcn79180301,0,0
gcn79180319,0,0
gcn79180322,0,0
gcn79180323,0,0
gcn79180324,0,0
gcn79180329,0,0
gcn79180339,0,0
gcn79180342,0,0
gcn79180358,0,0
gcn79180360,0,0
gcn79180361,0,0
gcn79180362,0,0
gcn79180367,0,0
gcn79180368,0,0
gcn79180379,0,0
gcn79180381,0,0
gcn79180382,0,0
gcn79180393,0,0
gcn79180410,0,0
gcn79180412,0,0
gcn79180425,0,0
gcn79180430,0,0
gcn79180432,0,0
gcn79180446,0,0
gcn79180449,0,0
gcn79180451,0,0
gcn79180456,0,0
gcn79180458,0,0
gcn79180465,0,0
gcn79180466,0,0
gcn79180467,0,0
gcn79180468,0,0
gcn79180472,0,0
gcn79180479,0,0
gcn79180483,0,0
gcn79180486,0,0
gcn79180487,0,0
gcn79180490,0,0
gcn79180493,0,0
gcn79180498,0,0
gcn79180502,0,0
gcn79180520,0,0
gcn79180526,0,0
gcn79180534,0,0
gcn79180537,0,0
gcn79180543,0,0
gcn79180545,0,0
gcn79180551,0,0
gcn79180553,0,0
gcn79180558,0,0
gcn79180565,0,0
gcn79180566,0,0
gcn79180569,0,0
gcn79180577,0,0
gcn79180579,0,0
gcn79180586,0,0
gcn79180595,0,0
gcn79180601,0,0
gcn79180613,0,0
gcn79180626,0,0
gcn79180628,0,0
gcn79180632,0,0
gcn79180634,0,0
gcn79180636,0,0
gcn79180642,0,0
gcn79180645,0,0
gcn79180660,0,0
gcn79180661,0,0
gcn79180662,0,0
gcn79180673,0,0
gcn79180678,0,0
gcn79180683,0,0
gcn79180711,0,0
gcn79180717,0,0
gcn79180726,0,0
gcn79180731,0,0
gcn79180736,0,0
gcn79180737,0,0
gcn79180752,0,0
gcn79180756,0,0
gcn79180767,0,0
gcn79180781,0,0
gcn79180783,0,0
gcn79180784,0,0
gcn79180788,0,0
gcn79180793,0,0
gcn79180794,0,0
gcn79180800,0,0
gcn79180804,0,0
gcn79180826,0,0
gcn79180830,0,0
gcn79180837,0,0
gcn79180842,0,0
gcn79180857,0,0
gcn79180866,0,0
gcn79180883,0,0
gcn79180901,0,0
gcn79180907,0,0
gcn79180915,0,0
gcn79180927,0,0
gcn79180943,0,0
gcn79180945,0,0
gcn79180982,0,0
gcn79180990,0,0
gcn79180994,0,0
gcn79180998,0,0
gcn79181000,0,0
gcn79181002,0,0
gcn79181003,0,0
gcn79181007,0,0
gcn79181013,0,0
gcn79181016,0,0
gcn79181019,0,0
gcn79181024,0,0
gcn79181027,0,0
gcn79181054,0,0
gcn79181067,0,0
gcn79181068,0,0
gcn79181075,0,0
gcn79181080,0,0
gcn79181083,0,0
gcn79181091,0,0
gcn79181092,0,0
gcn79181094,0,0
gcn79181096,0,0
gcn79181098,0,0
gcn79181099,0,0
gcn79181100,0,0
gcn79181103,0,0
gcn79181106,0,0
gcn79181107,0,0
gcn79181109,0,0
gcn79181110,0,0
gcn79181112,0,0
gcn79181116,0,0
gcn79181128,0,0
gcn79181129,0,0
gcn79181134,0,0
gcn79181138,0,0
gcn79181140,0,0
gcn79181146,0,0
gcn79181152,0,0
gcn79181174,0,0
gcn79181199,0,0
gcn79181206,0,0
gcn79181217,0,0
gcn79181228,0,0
gcn79181229,0,0
gcn79181230,0,0
gcn79181238,0,0
gcn79181240,0,0
gcn79181247,0,0
gcn79181256,0,0
gcn79181263,0,0
gcn79181264,0,0
gcn79181271,0,0
gcn79181275,0,0
gcn79181289,0,0
gcn79181295,0,0
gcn79181297,0,0
gcn79181306,0,0
gcn79181308,0,0
gcn79181312,0,0
gcn79181313,0,0
gcn79181322,0,0
gcn79181326,0,0
gcn79181329,0,0
gcn79181352,0,0
gcn79181354,0,0
gcn79181356,0,0
gcn79181357,0,0
gcn79181360,0,0
gcn79181364,0,0
gcn79181370,0,0
gcn79181373,0,0
gcn79181377,0,0
gcn79181384,0,0
gcn79181386,0,0
gcn79181387,0,0
gcn79181402,0,0
gcn79181406,0,0
gcn79181420,0,0
gcn79181424,0,0
gcn79181427,0,0
gcn79181435,0,0
gcn79181440,0,0
gcn79181444,0,0
gcn79181446,0,0
gcn79181447,0,0
gcn79181450,0,0
gcn79181454,0,0
gcn79181465,0,0
gcn79181476,0,0
gcn79181477,0,0
gcn79181479,0,0
gcn79181484,0,0
gcn79181492,0,0
gcn79181494,0,0
gcn79181495,0,0
gcn79181503,0,0
gcn79181513,0,0
gcn79181526,0,0
gcn79181529,0,0
gcn79181532,0,0
gcn79181540,0,0
gcn79181552,0,0
gcn79181561,0,0
gcn79181565,0,0
gcn79181566,0,0
gcn79181582,0,0
gcn79181606,0,0
gcn79181607,0,0
gcn79181616,0,0
gcn79181619,0,0
gcn79181622,0,0
gcn79181628,0,0
gcn79181649,0,0
gcn79181651,0,0
gcn79181664,0,0
gcn79181668,0,0
gcn79181671,0,0
gcn79181695,0,0
gcn79181703,0,0
gcn79181709,0,0
gcn79181718,0,0
gcn79181722,0,0
gcn79181723,0,0
gcn79181725,0,0
gcn79181739,0,0
gcn79181741,0,0
gcn79181742,0,0
gcn79181743,0,0
gcn79181761,0,0
gcn79181762,0,0
gcn79181769,0,0
gcn79181772,0,0
gcn79181779,0,0
gcn79181781,0,0
gcn79181782,0,0
gcn79181793,0,0
gcn79181794,0,0
gcn79181806,0,0
gcn79181833,0,0
gcn79181834,0,0
gcn79181840,0,0
gcn79181856,0,0
gcn79181858,0,0
gcn79181859,0,0
gcn79181860,0,0
gcn79181878,0,0
gcn79181881,0,0
gcn79181886,0,0
gcn79181887,0,0
gcn79181894,0,0
gcn79181903,0,0
gcn79181916,0,0
gcn79181927,0,0
gcn79181928,0,0
gcn79181930,0,0
gcn79181931,0,0
gcn79181932,0,0
gcn79181951,0,0
gcn79181955,0,0
gcn79181956,0,0
gcn79181959,0,0
gcn79181960,0,0
gcn79181963,0,0
gcn79181965,0,0
gcn79181970,0,0
gcn79181977,0,0
gcn79181982,0,0
gcn79181987,0,0
gcn79181994,0,0
gcn79181996,0,0
gcn79182000,1,9
gcn79182012,0,0
gcn79182052,0,0
gcn79182065,0,0
gcn79182070,1,8
gcn79182076,0,0
gcn79182089,0,0
gcn79182095,0,0
gcn79182096,0,0
gcn79182097,0,0
gcn79182098,0,0
gcn79182100,0,0
gcn79182113,0,0
gcn79182114,0,0
gcn79182133,0,0
gcn79182157,0,0
gcn79182159,0,0
gcn79182163,0,0
gcn79182164,0,0
gcn79182171,0,0
gcn79182174,0,0
gcn79182188,0,0
gcn79182198,0,0
gcn79182207,0,0
gcn79182213,0,0
gcn79182223,0,0
gcn79182232,0,0
gcn79182233,0,0
gcn79182234,0,0
gcn79182239,0,0
gcn79182245,0,0
gcn79182274,0,0
gcn79182275,0,0
gcn79182280,0,0
gcn79182295,0,0
gcn79182301,0,0
gcn79182306,0,0
gcn79182312,0,0
gcn79182315,0,0
gcn79182318,0,0
gcn79182328,0,0
gcn79182332,0,0
gcn79182335,0,0
gcn79182336,0,0
gcn79182338,0,0
gcn79182340,0,0
gcn79182347,0,0
gcn79182348,0,0
gcn79182357,0,0
gcn79182360,0,0
gcn79182363,0,0
gcn79182377,0,0
gcn79182386,0,0
gcn79182387,0,0
gcn79182398,0,0
gcn79182408,0,0
gcn79182410,0,0
gcn79182415,0,0
gcn79182420,0,0
gcn79182424,0,0
gcn79182428,0,0
gcn79182429,0,0
gcn79182430,0,0
gcn79182440,0,0
gcn79182443,0,0
gcn79182448,0,0
gcn79182450,0,0
gcn79182451,0,0
gcn79182455,0,0
gcn79182458,0,0
gcn79182460,0,0
gcn79182463,0,0
gcn79182471,0,0
gcn79182476,0,0
gcn79182488,0,0
gcn79182491,0,0
gcn79182501,0,0
gcn79182508,0,0
gcn79182512,0,0
gcn79182513,0,0
gcn79182517,0,0
gcn79182521,0,0
gcn79182523,0,0
gcn79182532,0,0
gcn79182542,0,0
gcn79182546,0,0
gcn79182554,0,0
gcn79182555,0,0
gcn79182561,0,0
gcn79182566,0,0
gcn79182568,0,0
gcn79182570,0,0
gcn79182573,0,0
gcn79182575,0,0
gcn79182582,0,0
gcn79182598,0,0
gcn79182602,0,0
gcn79182605,0,0
gcn79182611,0,0
gcn79182614,0,0
gcn79182619,0,0
gcn79182630,0,0
gcn79182640,0,0
gcn79182642,0,0
gcn79182646,0,0
gcn79182647,0,0
gcn79182648,0,0
gcn79182650,0,0
gcn79182651,0,0
gcn79182660,0,0
gcn79182664,0,0
gcn79182669,0,0
gcn79182680,0,0
gcn79182682,0,0
gcn79182684,0,0
gcn79182687,0,0
gcn79182694,0,0
gcn79182711,0,0
gcn79182715,0,0
gcn79182727,0,0
gcn79182730,0,0
gcn79182751,1,32
gcn79182752,0,0
gcn79182760,0,0
gcn79182761,0,0
gcn79182767,0,0
gcn79182775,0,0
gcn79182776,0,0
gcn79182779,0,0
gcn79182809,0,0
gcn79182810,0,0
gcn79182811,0,0
gcn79182819,0,0
gcn79182830,0,0
gcn79182833,0,0
gcn79182837,0,0
gcn79182838,0,0
gcn79182857,0,0
gcn79182862,0,0
gcn79182866,0,0
gcn79182868,0,0
gcn79182869,0,0
gcn79182870,0,0
gcn79182884,0,0
gcn79182885,0,0
gcn79182886,0,0
gcn79182889,0,0
gcn79182890,0,0
gcn79182894,0,0
gcn79182900,0,0
gcn79182901,0,0
gcn79182905,0,0
gcn79182906,0,0
gcn79182923,0,0
gcn79182936,0,0
gcn79182941,0,0
gcn79182948,0,0
gcn79182965,0,0
gcn79182966,0,0
gcn79182969,0,0
gcn79182973,0,0
gcn79182979,0,0
gcn79182982,0,0
gcn79182990,0,0
gcn79182996,0,0
gcn79182999,0,0
gcn79183022,0,0
gcn79183025,0,0
gcn79183060,0,0
gcn79183063,0,0
gcn79183070,0,0
gcn79183082,0,0
gcn79183091,0,0
gcn79183101,0,0
gcn79183104,0,0
gcn79183105,0,0
gcn79183112,0,0
gcn79183114,0,0
gcn79183115,0,0
gcn79183118,0,0
gcn79183126,0,0
gcn79183132,0,0
gcn79183144,0,0
gcn79183145,0,0
gcn79183153,0,0
gcn79183155,0,0
gcn79183159,0,0
gcn79183171,0,0
gcn79183180,0,0
gcn79183207,0,0
gcn79183212,0,0
gcn79183216,0,0
gcn79183217,1,2
gcn79183224,0,0
gcn79183225,0,0
gcn79183234,0,0
gcn79183242,0,0
gcn79183247,0,0
gcn79183262,0,0
gcn79183264,0,0
gcn79183265,0,0
gcn79183272,0,0
gcn79183279,0,0
gcn79183303,0,0
gcn79183313,0,0
gcn79183314,0,0
gcn79183320,0,0
gcn79183323,0,0
gcn79183331,0,0
gcn79183335,0,0
gcn79183344,0,0
gcn79183351,0,0
gcn79183352,0,0
gcn79183354,0,0
gcn79183357,0,0
gcn79183360,0,0
gcn79183365,0,0
gcn79183366,0,0
gcn79183372,0,0
gcn79183379,0,0
gcn79183381,0,0
gcn79183385,0,0
gcn79183397,0,0
gcn79183406,0,0
gcn79183423,0,0
gcn79183429,1,5
gcn79183432,0,0
gcn79183439,0,0
gcn79183451,0,0
gcn79183461,0,0
gcn79183463,0,0
gcn79183468,0,0
gcn79183470,0,0
gcn79183483,0,0
gcn79183486,0,0
gcn79183490,0,0
gcn79183491,0,0
gcn79183505,0,0
gcn79183517,0,0
gcn79183521,0,0
gcn79183559,0,0
gcn79183560,0,0
gcn79183566,0,0
gcn79183569,0,0
gcn79183570,0,0
gcn79183573,0,0
gcn79183574,0,0
gcn79183578,0,0
gcn79183579,0,0
gcn79183581,0,0
gcn79183588,0,0
gcn79183600,0,0
gcn79183607,0,0
gcn79183623,0,0
gcn79183634,0,0
gcn79183643,0,0
gcn79183645,0,0
gcn79183663,0,0
gcn79183670,0,0
gcn79183673,0,0
gcn79183674,0,0
gcn79183675,0,0
gcn79183682,0,0
gcn79183685,0,0
gcn79183686,0,0
gcn79183687,0,0
gcn79183697,0,0
gcn79183701,0,0
gcn79183714,0,0
gcn79183724,0,0
gcn79183730,0,0
gcn79183737,0,0
gcn79183747,0,0
gcn79183750,0,0
gcn79183769,0,0
gcn79183770,1,3
gcn79183791,0,0
gcn79183799,0,0
gcn79183800,0,0
gcn79183806,0,0
gcn79183812,0,0
gcn79183820,0,0
gcn79183832,0,0
gcn79183844,0,0
gcn79183855,0,0
gcn79183857,0,0
gcn79183860,0,0
gcn79183863,0,0
gcn79183867,0,0
gcn79183880,0,0
gcn79183891,0,0
gcn79183893,0,0
